cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Reyno Ridge Ext 11","http://reyno-ridge-ext-11.postalcodez.co.za/postalcode/mp/nkangala/witbank/reyno-ridge-ext-11","Location: Reyno Ridge Ext 11","1049","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Acornhoek","http://acornhoek.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/acornhoek","Location: Acornhoek","1360","1360","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Acornhoek","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/acornhoek","Wales","http://wales.postalcodez.co.za/postalcode/mp/ehlanzeni/acornhoek/wales","Location: Wales","1280","1280","Acornhoek","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","White River","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/white-river","Witrivier Uit 37","http://witrivier-uit-37.postalcodez.co.za/postalcode/mp/ehlanzeni/white-river/witrivier-uit-37","Location: Witrivier Uit 37","1240","1240","White River","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Middelburg","http://postalcodez.co.za/postalcodes/mp/nkangala/middelburg","Aerorand","http://aerorand.postalcodez.co.za/postalcode/mp/nkangala/middelburg/aerorand","Location: Aerorand","1055","1070","Middelburg","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Witbank Ext 7","http://witbank-ext-7.postalcodez.co.za/postalcode/mp/nkangala/witbank/witbank-ext-7","Location: Witbank Ext 17","1034","1034","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Schoongezicht","http://schoongezicht.postalcodez.co.za/postalcode/mp/nkangala/witbank/schoongezicht","Location: Schoongezicht","1034","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","West Acres Uit 14","http://west-acres-uit-14.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/west-acres-uit-14","Location: West Acres Uit 14","1201","-------","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Bethal","http://postalcodez.co.za/postalcodes/mp/gert-sibande/bethal","Bethal Ext 1","http://bethal-ext-1.postalcodez.co.za/postalcode/mp/gert-sibande/bethal/bethal-ext-1","Location: Bethal Ext 1","2309","-------","Bethal","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Vosman","http://vosman.postalcodez.co.za/postalcode/mp/nkangala/witbank/vosman","Location: Vosman","1034","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Piet Retief","http://postalcodez.co.za/postalcodes/mp/gert-sibande/piet-retief","Moolman","http://moolman.postalcodez.co.za/postalcode/mp/gert-sibande/piet-retief/moolman","Location: Moolman","-------","2387","Piet Retief","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Barberton","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/barberton","Barberton Ext 9","http://barberton-ext-9.postalcodez.co.za/postalcode/mp/ehlanzeni/barberton/barberton-ext-9","Location: Barberton Ext 9","1300","1300","Barberton","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Kriel","http://postalcodez.co.za/postalcodes/mp/nkangala/kriel","Rietspruit","http://rietspruit.postalcodez.co.za/postalcode/mp/nkangala/kriel/rietspruit","Location: Rietspruit","-------","2231","Kriel","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Kendal","http://kendal.postalcodez.co.za/postalcode/mp/nkangala/witbank/kendal","Location: Kendal","2225","2225","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Rietkuil","http://postalcodez.co.za/postalcodes/mp/nkangala/rietkuil","Rietkuil","http://rietkuil.postalcodez.co.za/postalcode/mp/nkangala/rietkuil/rietkuil","Location: Rietkuil","-------","1097","Rietkuil","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Shongwe Mission","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/shongwe-mission","Mbambiso","http://mbambiso.postalcodez.co.za/postalcode/mp/ehlanzeni/shongwe-mission/mbambiso","Location: Mbambiso","-------","1335","Shongwe Mission","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Delmas","http://postalcodez.co.za/postalcodes/mp/nkangala/delmas","Delmas Ext 2","http://delmas-ext-2.postalcodez.co.za/postalcode/mp/nkangala/delmas/delmas-ext-2","Location: Delmas Ext 2","2210","2210","Delmas","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Delmas","http://postalcodez.co.za/postalcodes/mp/nkangala/delmas","Botleng Ext 6","http://botleng-ext-6.postalcodez.co.za/postalcode/mp/nkangala/delmas/botleng-ext-6","Location: Botleng Ext 6","-------","2210","Delmas","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Hendrina","http://postalcodez.co.za/postalcodes/mp/nkangala/hendrina","Kwa Zamokuhle","http://kwa-zamokuhle.postalcodez.co.za/postalcode/mp/nkangala/hendrina/kwa-zamokuhle","Location: Kwa Zamokuhle","1098","1098","Hendrina","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","West Acres Uit 5","http://west-acres-uit-5.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/west-acres-uit-5","Location: West Acres Uit 15","1201","-------","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Bethal","http://postalcodez.co.za/postalcodes/mp/gert-sibande/bethal","Bethal Ext 5","http://bethal-ext-5.postalcodez.co.za/postalcode/mp/gert-sibande/bethal/bethal-ext-5","Location: Bethal Ext 5","2310","2310","Bethal","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Draaikraal","http://draaikraal.postalcodez.co.za/postalcode/mp/nkangala/witbank/draaikraal","Location: Draaikraal","-------","1112","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Skukuza","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/skukuza","Malamala","http://malamala.postalcodez.co.za/postalcode/mp/ehlanzeni/skukuza/malamala","Location: Malamala","-------","1353","Skukuza","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","White River","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/white-river","White River Ext 34","http://white-river-ext-34.postalcodez.co.za/postalcode/mp/ehlanzeni/white-river/white-river-ext-34","Location: White River Ext 34","1240","1240","White River","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Delmas","http://postalcodez.co.za/postalcodes/mp/nkangala/delmas","Delmas Uit 4","http://delmas-uit-4.postalcodez.co.za/postalcode/mp/nkangala/delmas/delmas-uit-4","Location: Delmas Uit 14","2210","2210","Delmas","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Barberton","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/barberton","Asiatic","http://asiatic.postalcodez.co.za/postalcode/mp/ehlanzeni/barberton/asiatic","Location: Asiatic","-------","1300","Barberton","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Nelspruit Ext 29","http://nelspruit-ext-29.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/nelspruit-ext-29","Location: Nelspruit Ext 29","1201","1200","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","White River","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/white-river","White River Ext 17","http://white-river-ext-17.postalcodez.co.za/postalcode/mp/ehlanzeni/white-river/white-river-ext-17","Location: White River Ext 17","1240","1240","White River","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","White River","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/white-river","Witrivier Uit 1","http://witrivier-uit-1.postalcodez.co.za/postalcode/mp/ehlanzeni/white-river/witrivier-uit-1","Location: Witrivier Uit 1","1240","1240","White River","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Siyabuswa","http://postalcodez.co.za/postalcodes/mp/nkangala/siyabuswa","Buthi","http://buthi.postalcodez.co.za/postalcode/mp/nkangala/siyabuswa/buthi","Location: Buthi","-------","0469","Siyabuswa","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Middelburg","http://postalcodez.co.za/postalcodes/mp/nkangala/middelburg","Mineralia","http://mineralia.postalcodez.co.za/postalcode/mp/nkangala/middelburg/mineralia","Location: Mineralia","1050","1050","Middelburg","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Barberton","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/barberton","Barberton Uit 5","http://barberton-uit-5.postalcodez.co.za/postalcode/mp/ehlanzeni/barberton/barberton-uit-5","Location: Barberton Uit 5","1300","1300","Barberton","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Lydenburg","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/lydenburg","Maboloke","http://maboloke.postalcodez.co.za/postalcode/mp/ehlanzeni/lydenburg/maboloke","Location: Maboloke","-------","1126","Lydenburg","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Kanyamazane","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/kanyamazane","Luphisa","http://luphisa.postalcodez.co.za/postalcode/mp/ehlanzeni/kanyamazane/luphisa","Location: Luphisa","-------","1217","Kanyamazane","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Mbombela Uit 4","http://mbombela-uit-4.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/mbombela-uit-4","Location: Mbombela Uit 4","1201","1200","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nebo","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nebo","Ngwaritsi","http://ngwaritsi.postalcodez.co.za/postalcode/mp/ehlanzeni/nebo/ngwaritsi","Location: Ngwaritsi","-------","1059","Nebo","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Hazyview","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/hazyview","Phola","http://phola.postalcodez.co.za/postalcode/mp/ehlanzeni/hazyview/phola","Location: Phola","1240","1240","Hazyview","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","West Acres","http://west-acres.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/west-acres","Location: West Acres","1201","1211","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Verena","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/verena","Verena","http://verena.postalcodez.co.za/postalcode/mp/ehlanzeni/verena/verena","Location: Verena","-------","0458","Verena","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Embalenhle","http://postalcodez.co.za/postalcodes/mp/gert-sibande/embalenhle","White City","http://white-city.postalcodez.co.za/postalcode/mp/gert-sibande/embalenhle/white-city","Location: White City","2285","-------","Embalenhle","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Reynorif Uit 9","http://reynorif-uit-9.postalcodez.co.za/postalcode/mp/nkangala/witbank/reynorif-uit-9","Location: Reynorif Uit 9","1049","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Acornhoek","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/acornhoek","Mack And Grands","http://mack-and-grands.postalcodez.co.za/postalcode/mp/ehlanzeni/acornhoek/mack-and-grands","Location: Mack And Grands","-------","1360","Acornhoek","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Phiva","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/phiva","Phiva","http://phiva.postalcodez.co.za/postalcode/mp/ehlanzeni/phiva/phiva","Location: Phiva","-------","1358","Phiva","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Ermelo","http://postalcodez.co.za/postalcodes/mp/gert-sibande/ermelo","Everestpark","http://everestpark.postalcodez.co.za/postalcode/mp/gert-sibande/ermelo/everestpark","Location: Everestpark","2351","-------","Ermelo","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","White River","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/white-river","Witrivier Uit 6","http://witrivier-uit-6.postalcodez.co.za/postalcode/mp/ehlanzeni/white-river/witrivier-uit-6","Location: Witrivier Uit 16","1240","1240","White River","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Tonga View","http://tonga-view.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/tonga-view","Location: Tonga View","-------","1224","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Mbombela Ext 1","http://mbombela-ext-1.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/mbombela-ext-1","Location: Mbombela Ext 1","1201","-------","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Piet Retief","http://postalcodez.co.za/postalcodes/mp/gert-sibande/piet-retief","Piet Retief","http://piet-retief.postalcodez.co.za/postalcode/mp/gert-sibande/piet-retief/piet-retief","Location: Piet Retief","2380","2380","Piet Retief","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Graskop","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/graskop","Thabatlou","http://thabatlou.postalcodez.co.za/postalcode/mp/ehlanzeni/graskop/thabatlou","Location: Thabatlou","-------","1271","Graskop","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Duvha Park Ext 2","http://duvha-park-ext-2.postalcodez.co.za/postalcode/mp/nkangala/witbank/duvha-park-ext-2","Location: Duvha Park Ext 2","1034","1035","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Middelburg","http://postalcodez.co.za/postalcodes/mp/nkangala/middelburg","Selons River","http://selons-river.postalcodez.co.za/postalcode/mp/nkangala/middelburg/selons-river","Location: Selons River","-------","1054","Middelburg","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Secunda","http://postalcodez.co.za/postalcodes/mp/gert-sibande/secunda","Secunda Uit 22","http://secunda-uit-22.postalcodez.co.za/postalcode/mp/gert-sibande/secunda/secunda-uit-22","Location: Secunda Uit 22","2302","2302","Secunda","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Bethal","http://postalcodez.co.za/postalcodes/mp/gert-sibande/bethal","Cauville","http://cauville.postalcodez.co.za/postalcode/mp/gert-sibande/bethal/cauville","Location: Cauville","2310","2310","Bethal","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Ermelo","http://postalcodez.co.za/postalcodes/mp/gert-sibande/ermelo","Ermelo Uit 14","http://ermelo-uit-14.postalcodez.co.za/postalcode/mp/gert-sibande/ermelo/ermelo-uit-14","Location: Ermelo Uit 14","2351","-------","Ermelo","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Siyabuswa","http://postalcodez.co.za/postalcodes/mp/nkangala/siyabuswa","Ramokgeletsane","http://ramokgeletsane.postalcodez.co.za/postalcode/mp/nkangala/siyabuswa/ramokgeletsane","Location: Ramokgeletsane","-------","0495","Siyabuswa","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Grootvlei","http://postalcodez.co.za/postalcodes/mp/gert-sibande/grootvlei","Grootvlei","http://grootvlei.postalcodez.co.za/postalcode/mp/gert-sibande/grootvlei/grootvlei","Location: Grootvlei","-------","2420","Grootvlei","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Embalenhle","http://postalcodez.co.za/postalcodes/mp/gert-sibande/embalenhle","Embalenhle Uit 7","http://embalenhle-uit-7.postalcodez.co.za/postalcode/mp/gert-sibande/embalenhle/embalenhle-uit-7","Location: Embalenhle Uit 17","2285","2285","Embalenhle","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Del Judor Uit 5","http://del-judor-uit-5.postalcodez.co.za/postalcode/mp/nkangala/witbank/del-judor-uit-5","Location: Del Judor Uit 5","1034","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Piet Retief","http://postalcodez.co.za/postalcodes/mp/gert-sibande/piet-retief","Inthuthuko","http://inthuthuko.postalcodez.co.za/postalcode/mp/gert-sibande/piet-retief/inthuthuko","Location: Inthuthuko","-------","2383","Piet Retief","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Colliery","http://postalcodez.co.za/postalcodes/mp/gert-sibande/colliery","Colliery","http://colliery.postalcodez.co.za/postalcode/mp/gert-sibande/colliery/colliery","Location: Colliery","-------","2302","Colliery","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Volksrust","http://postalcodez.co.za/postalcodes/mp/gert-sibande/volksrust","Jubapark","http://jubapark.postalcodez.co.za/postalcode/mp/gert-sibande/volksrust/jubapark","Location: Jubapark","-------","2470","Volksrust","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Reyno Ridge","http://reyno-ridge.postalcodez.co.za/postalcode/mp/nkangala/witbank/reyno-ridge","Location: Reyno Ridge","1049","1049","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Imbongozi","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/imbongozi","Imbongozi","http://imbongozi.postalcodez.co.za/postalcode/mp/ehlanzeni/imbongozi/imbongozi","Location: Imbongozi","-------","1333","Imbongozi","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","West Acres Ext 47","http://west-acres-ext-47.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/west-acres-ext-47","Location: West Acres Ext 47","1200","1200","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Nelsville","http://nelsville.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/nelsville","Location: Nelsville","1201","1200","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Komatipoort","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/komatipoort","Imbuzini","http://imbuzini.postalcodez.co.za/postalcode/mp/ehlanzeni/komatipoort/imbuzini","Location: Imbuzini","-------","1343","Komatipoort","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Volksrust","http://postalcodez.co.za/postalcodes/mp/gert-sibande/volksrust","Jubapark Uit 2","http://jubapark-uit-2.postalcodez.co.za/postalcode/mp/gert-sibande/volksrust/jubapark-uit-2","Location: Jubapark Uit 2","-------","2470","Volksrust","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Siyabuswa","http://postalcodez.co.za/postalcodes/mp/nkangala/siyabuswa","Matjhirini","http://matjhirini.postalcodez.co.za/postalcode/mp/nkangala/siyabuswa/matjhirini","Location: Matjhirini","-------","0475","Siyabuswa","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","White River","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/white-river","Witrivier Uit 30","http://witrivier-uit-30.postalcodez.co.za/postalcode/mp/ehlanzeni/white-river/witrivier-uit-30","Location: Witrivier Uit 30","1240","1240","White River","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
