cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Malamulele","http://postalcodez.co.za/postalcodes/lp/vhembe/malamulele","Eka Homu","http://eka-homu.postalcodez.co.za/postalcode/lp/vhembe/malamulele/eka-homu","Location: Eka Homu","-------","0831","Malamulele","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Mopani","http://postalcodez.co.za/postalcodes/lp/mopani","Aventura Eiland","http://postalcodez.co.za/postalcodes/lp/mopani/aventura-eiland","Aventura Eiland","http://aventura-eiland.postalcodez.co.za/postalcode/lp/mopani/aventura-eiland/aventura-eiland","Location: Aventura Eiland","-------","0885","Aventura Eiland","Mopani","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Mankweng","http://mankweng.postalcodez.co.za/postalcode/lp/capricorn/polokwane/mankweng","Location: Mankweng","0727","0727","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Mungomani","http://postalcodez.co.za/postalcodes/lp/vhembe/mungomani","Mungomani","http://mungomani.postalcodez.co.za/postalcode/lp/vhembe/mungomani/mungomani","Location: Mungomani","-------","0992","Mungomani","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Superbia Uit 20","http://superbia-uit-20.postalcodez.co.za/postalcode/lp/capricorn/polokwane/superbia-uit-20","Location: Superbia Uit 20","0699","-------","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Hospitaalpark","http://hospitaalpark.postalcodez.co.za/postalcode/lp/capricorn/polokwane/hospitaalpark","Location: Hospitaalpark","0699","-------","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Mopani","http://postalcodez.co.za/postalcodes/lp/mopani","Giyani","http://postalcodez.co.za/postalcodes/lp/mopani/giyani","Pipa","http://pipa.postalcodez.co.za/postalcode/lp/mopani/giyani/pipa","Location: Pipa","-------","0834","Giyani","Mopani","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Warmbad","http://postalcodez.co.za/postalcodes/lp/waterberg/warmbad","Warmbad","http://warmbad.postalcodez.co.za/postalcode/lp/waterberg/warmbad/warmbad","Location: Warmbad","-------","0480","Warmbad","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Futura Ext 18","http://futura-ext-18.postalcodez.co.za/postalcode/lp/capricorn/polokwane/futura-ext-18","Location: Futura Ext 18","0699","-------","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Tibedi","http://tibedi.postalcodez.co.za/postalcode/lp/capricorn/polokwane/tibedi","Location: Tibedi","-------","0774","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
