cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Botshabelo","http://postalcodez.co.za/postalcodes/fs/motheo/botshabelo","Botshabelo Section T","http://botshabelo-section-t.postalcodez.co.za/postalcode/fs/motheo/botshabelo/botshabelo-section-t","Location: Botshabelo Section T","9781","-------","Botshabelo","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Bethlehem","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/bethlehem","Panorama-oos","http://panorama-oos.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/bethlehem/panorama-oos","Location: Panorama-oos","-------","9701","Bethlehem","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Bloemfontein","http://postalcodez.co.za/postalcodes/fs/motheo/bloemfontein","Grasland","http://grasland.postalcodez.co.za/postalcode/fs/motheo/bloemfontein/grasland","Location: Grasland","9301","-------","Bloemfontein","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Wepener","http://postalcodez.co.za/postalcodes/fs/motheo/wepener","Kanana","http://kanana.postalcodez.co.za/postalcode/fs/motheo/wepener/kanana","Location: Kanana","9944","9944","Wepener","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Wepener","http://postalcodez.co.za/postalcodes/fs/motheo/wepener","Qibing","http://qibing.postalcodez.co.za/postalcode/fs/motheo/wepener/qibing","Location: Qibing","9944","9944","Wepener","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Lejweleputswa","http://postalcodez.co.za/postalcodes/fs/lejweleputswa","Dealesville","http://postalcodez.co.za/postalcodes/fs/lejweleputswa/dealesville","Dealesville","http://dealesville.postalcodez.co.za/postalcode/fs/lejweleputswa/dealesville/dealesville","Location: Dealesville","9348","9348","Dealesville","Lejweleputswa","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Phuthaditjhaba","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/phuthaditjhaba","Riverview","http://riverview.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/phuthaditjhaba/riverview","Location: Riverview","-------","9869","Phuthaditjhaba","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Witsieshoek","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/witsieshoek","Makeneng","http://makeneng.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/witsieshoek/makeneng","Location: Makeneng","-------","9869","Witsieshoek","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Bloemfontein","http://postalcodez.co.za/postalcodes/fs/motheo/bloemfontein","Park-Wes","http://park-wes.postalcodez.co.za/postalcode/fs/motheo/bloemfontein/park-wes","Location: Park-Wes","9301","9305","Bloemfontein","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Lejweleputswa","http://postalcodez.co.za/postalcodes/fs/lejweleputswa","Brandfort","http://postalcodez.co.za/postalcodes/fs/lejweleputswa/brandfort","Brandfort","http://brandfort.postalcodez.co.za/postalcode/fs/lejweleputswa/brandfort/brandfort","Location: Brandfort","9400","9400","Brandfort","Lejweleputswa","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Xhariep","http://postalcodez.co.za/postalcodes/fs/xhariep","Rouxville","http://postalcodez.co.za/postalcodes/fs/xhariep/rouxville","Rouxville","http://rouxville.postalcodez.co.za/postalcode/fs/xhariep/rouxville/rouxville","Location: Rouxville","-------","9958","Rouxville","Xhariep","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Bethlehem","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/bethlehem","Thutukaai","http://thutukaai.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/bethlehem/thutukaai","Location: Thutukaai","9701","-------","Bethlehem","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Lindley","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/lindley","Sisulu Park","http://sisulu-park.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/lindley/sisulu-park","Location: Sisulu Park","-------","9630","Lindley","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Wepener","http://postalcodez.co.za/postalcodes/fs/motheo/wepener","Nuwe Lokasie","http://nuwe-lokasie.postalcodez.co.za/postalcode/fs/motheo/wepener/nuwe-lokasie","Location: Nuwe Lokasie","9944","9944","Wepener","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Ficksburg","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/ficksburg","Ficksburg","http://ficksburg.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/ficksburg/ficksburg","Location: Ficksburg","9730","9730","Ficksburg","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
