cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Pietermaritzburg","3201","3200","Umkhanyakude","http://postalcodez.co.za/postalcodes/zn/umkhanyakude","Port Shepstone","http://postalcodez.co.za/postalcodes/zn/umkhanyakude/port-shepstone","Lahlangubo","http://lahlangubo.postalcodez.co.za/postalcode/zn/umkhanyakude/port-shepstone/lahlangubo","Location: Lahlangubo","-------","4785","Port Shepstone","Umkhanyakude","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Winterskloof","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/winterskloof","Winterskloof","http://winterskloof.postalcodez.co.za/postalcode/zn/umgungundlovu/winterskloof/winterskloof","Location: Winterskloof","3201","-------","Winterskloof","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Ugu","http://postalcodez.co.za/postalcodes/zn/ugu","Port Shepstone","http://postalcodez.co.za/postalcodes/zn/ugu/port-shepstone","Crescent Street","http://crescent-street.postalcodez.co.za/postalcode/zn/ugu/port-shepstone/crescent-street","Location: Crescent Street","-------","4240","Port Shepstone","Ugu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Tongaat","http://postalcodez.co.za/postalcodes/zn/ethekwini/tongaat","Belvedere","http://belvedere.postalcodez.co.za/postalcode/zn/ethekwini/tongaat/belvedere","Location: Belvedere","4399","-------","Tongaat","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Marble Ray","http://postalcodez.co.za/postalcodes/zn/ethekwini/marble-ray","Valencia Gardens","http://valencia-gardens.postalcodez.co.za/postalcode/zn/ethekwini/marble-ray/valencia-gardens","Location: Valencia Gardens","4037","-------","Marble Ray","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","iLembe","http://postalcodez.co.za/postalcodes/zn/ilembe","Umhlali","http://postalcodez.co.za/postalcodes/zn/ilembe/umhlali","Salt Rock","http://salt-rock.postalcodez.co.za/postalcode/zn/ilembe/umhlali/salt-rock","Location: Salt Rock","4392","4391","Umhlali","iLembe","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Amanzimtoti","http://postalcodez.co.za/postalcodes/zn/ethekwini/amanzimtoti","Sunny Park","http://sunny-park.postalcodez.co.za/postalcode/zn/ethekwini/amanzimtoti/sunny-park","Location: Sunny Park","4126","-------","Amanzimtoti","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Uthukela","http://postalcodez.co.za/postalcodes/zn/uthukela","Emmaus","http://postalcodez.co.za/postalcodes/zn/uthukela/emmaus","Emmaus","http://emmaus.postalcodez.co.za/postalcode/zn/uthukela/emmaus/emmaus","Location: Emmaus","-------","3343","Emmaus","Uthukela","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Pietermaritzburg","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/pietermaritzburg","Receiver of Revenue","http://receiver-of-revenue.postalcodez.co.za/postalcode/zn/umgungundlovu/pietermaritzburg/receiver-of-revenue","Location: Receiver of Revenue","-------","3295","Pietermaritzburg","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Pietermaritzburg","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/pietermaritzburg","Epworth","http://epworth.postalcodez.co.za/postalcode/zn/umgungundlovu/pietermaritzburg/epworth","Location: Epworth","3201","-------","Pietermaritzburg","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Inanda","http://postalcodez.co.za/postalcodes/zn/ethekwini/inanda","Soweto","http://soweto.postalcodez.co.za/postalcode/zn/ethekwini/inanda/soweto","Location: Soweto","4309","-------","Inanda","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Pietermaritzburg","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/pietermaritzburg","Natal Witness","http://natal-witness.postalcodez.co.za/postalcode/zn/umgungundlovu/pietermaritzburg/natal-witness","Location: Natal Witness","-------","3293","Pietermaritzburg","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Ugu","http://postalcodez.co.za/postalcodes/zn/ugu","Munster","http://postalcodez.co.za/postalcodes/zn/ugu/munster","Kwanzimakwe","http://kwanzimakwe.postalcodez.co.za/postalcode/zn/ugu/munster/kwanzimakwe","Location: Kwanzimakwe","-------","4278","Munster","Ugu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Hillcrest","http://postalcodez.co.za/postalcodes/zn/ethekwini/hillcrest","Salem","http://salem.postalcodez.co.za/postalcode/zn/ethekwini/hillcrest/salem","Location: Salem","-------","3650","Hillcrest","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Umlazi","http://postalcodez.co.za/postalcodes/zn/ethekwini/umlazi","Umlazi Gx4","http://umlazi-gx4.postalcodez.co.za/postalcode/zn/ethekwini/umlazi/umlazi-gx4","Location: Umlazi Gx4","-------","4031","Umlazi","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Pietermaritzburg","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/pietermaritzburg","Bisley","http://bisley.postalcodez.co.za/postalcode/zn/umgungundlovu/pietermaritzburg/bisley","Location: Bisley","3201","3203","Pietermaritzburg","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Pinetown","http://postalcodez.co.za/postalcodes/zn/ethekwini/pinetown","Hatton Estate","http://hatton-estate.postalcodez.co.za/postalcode/zn/ethekwini/pinetown/hatton-estate","Location: Hatton Estate","-------","3610","Pinetown","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Phoenix","http://postalcodez.co.za/postalcodes/zn/ethekwini/phoenix","Whetstone","http://whetstone.postalcodez.co.za/postalcode/zn/ethekwini/phoenix/whetstone","Location: Whetstone","4068","-------","Phoenix","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Uthukela","http://postalcodez.co.za/postalcodes/zn/uthukela","Ladysmith","http://postalcodez.co.za/postalcodes/zn/uthukela/ladysmith","Elandslaagte","http://elandslaagte.postalcodez.co.za/postalcode/zn/uthukela/ladysmith/elandslaagte","Location: Elandslaagte","-------","2900","Ladysmith","Uthukela","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Uthukela","http://postalcodez.co.za/postalcodes/zn/uthukela","Colenso","http://postalcodez.co.za/postalcodes/zn/uthukela/colenso","Enkanyezi","http://enkanyezi.postalcodez.co.za/postalcode/zn/uthukela/colenso/enkanyezi","Location: Enkanyezi","-------","3360","Colenso","Uthukela","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Tongaat","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/tongaat","Belvedere Zone 4","http://belvedere-zone-4.postalcodez.co.za/postalcode/zn/umgungundlovu/tongaat/belvedere-zone-4","Location: Belvedere Zone 4","4399","-------","Tongaat","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Zululand","http://postalcodez.co.za/postalcodes/zn/zululand","Vryheid","http://postalcodez.co.za/postalcodes/zn/zululand/vryheid","Emondlo Blok A","http://emondlo-blok-a.postalcodez.co.za/postalcode/zn/zululand/vryheid/emondlo-blok-a","Location: Emondlo Blok A","3105","3105","Vryheid","Zululand","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Sisonke","http://postalcodez.co.za/postalcodes/zn/sisonke","Ndwedwe","http://postalcodez.co.za/postalcodes/zn/sisonke/ndwedwe","Thembeni","http://thembeni.postalcodez.co.za/postalcode/zn/sisonke/ndwedwe/thembeni","Location: Thembeni","-------","4342","Ndwedwe","Sisonke","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Pietermaritzburg","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/pietermaritzburg","Khan Road","http://khan-road.postalcodez.co.za/postalcode/zn/umgungundlovu/pietermaritzburg/khan-road","Location: Khan Road","-------","3221","Pietermaritzburg","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","uThungulu","http://postalcodez.co.za/postalcodes/zn/uthungulu","Empangeni","http://postalcodez.co.za/postalcodes/zn/uthungulu/empangeni","Umhlathuze Uit 3","http://umhlathuze-uit-3.postalcodez.co.za/postalcode/zn/uthungulu/empangeni/umhlathuze-uit-3","Location: Umhlathuze Uit 3","3880","3880","Empangeni","uThungulu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Durban North","http://postalcodez.co.za/postalcodes/zn/ethekwini/durban-north","Riverside","http://riverside.postalcodez.co.za/postalcode/zn/ethekwini/durban-north/riverside","Location: Riverside","4051","-------","Durban North","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Ugu","http://postalcodez.co.za/postalcodes/zn/ugu","Utrecht","http://postalcodez.co.za/postalcodes/zn/ugu/utrecht","White City","http://white-city.postalcodez.co.za/postalcode/zn/ugu/utrecht/white-city","Location: White City","-------","2980","Utrecht","Ugu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Yellowwood Park","http://postalcodez.co.za/postalcodes/zn/ethekwini/yellowwood-park","Westwood Gardens","http://westwood-gardens.postalcodez.co.za/postalcode/zn/ethekwini/yellowwood-park/westwood-gardens","Location: Westwood Gardens","-------","4162","Yellowwood Park","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Pietermaritzburg","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/pietermaritzburg","Cascades","http://cascades.postalcodez.co.za/postalcode/zn/umgungundlovu/pietermaritzburg/cascades","Location: Cascades","3201","3202","Pietermaritzburg","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Hammarsdale","http://postalcodez.co.za/postalcodes/zn/ethekwini/hammarsdale","Mpuma","http://mpuma.postalcodez.co.za/postalcode/zn/ethekwini/hammarsdale/mpuma","Location: Mpuma","-------","3700","Hammarsdale","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Phoenix","http://postalcodez.co.za/postalcodes/zn/ethekwini/phoenix","Brookdale","http://brookdale.postalcodez.co.za/postalcode/zn/ethekwini/phoenix/brookdale","Location: Brookdale","4068","-------","Phoenix","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Umkomaas","http://postalcodez.co.za/postalcodes/zn/ethekwini/umkomaas","Widenham","http://widenham.postalcodez.co.za/postalcode/zn/ethekwini/umkomaas/widenham","Location: Widenham","4170","4170","Umkomaas","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Tongaat","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/tongaat","Sanfields","http://sanfields.postalcodez.co.za/postalcode/zn/umgungundlovu/tongaat/sanfields","Location: Sanfields","4399","4399","Tongaat","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Ugu","http://postalcodez.co.za/postalcodes/zn/ugu","Hibberdene","http://postalcodez.co.za/postalcodes/zn/ugu/hibberdene","Pumula Cafe","http://pumula-cafe.postalcodez.co.za/postalcode/zn/ugu/hibberdene/pumula-cafe","Location: Pumula Cafe","-------","4220","Hibberdene","Ugu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Pietermaritzburg","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/pietermaritzburg","Stad Tesourier","http://stad-tesourier.postalcodez.co.za/postalcode/zn/umgungundlovu/pietermaritzburg/stad-tesourier","Location: Stad Tesourier","-------","3292","Pietermaritzburg","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Umlazi","http://postalcodez.co.za/postalcodes/zn/ethekwini/umlazi","Ntokozweni Section D","http://ntokozweni-section-d.postalcodez.co.za/postalcode/zn/ethekwini/umlazi/ntokozweni-section-d","Location: Ntokozweni Section D","4066","4089","Umlazi","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","uThungulu","http://postalcodez.co.za/postalcodes/zn/uthungulu","Nkandla","http://postalcodez.co.za/postalcodes/zn/uthungulu/nkandla","Vuleka","http://vuleka.postalcodez.co.za/postalcode/zn/uthungulu/nkandla/vuleka","Location: Vuleka","-------","3855","Nkandla","uThungulu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Scottsville","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/scottsville","Bishopstowe","http://bishopstowe.postalcodez.co.za/postalcode/zn/umgungundlovu/scottsville/bishopstowe","Location: Bishopstowe","-------","3252","Scottsville","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Maidstone","http://postalcodez.co.za/postalcodes/zn/ethekwini/maidstone","Newton","http://newton.postalcodez.co.za/postalcode/zn/ethekwini/maidstone/newton","Location: Newton","-------","4380","Maidstone","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Sisonke","http://postalcodez.co.za/postalcodes/zn/sisonke","Pinetown","http://postalcodez.co.za/postalcodes/zn/sisonke/pinetown","Intshanga","http://intshanga.postalcodez.co.za/postalcode/zn/sisonke/pinetown/intshanga","Location: Intshanga","-------","3623","Pinetown","Sisonke","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Chatsworth","http://postalcodez.co.za/postalcodes/zn/ethekwini/chatsworth","Westcliff","http://westcliff.postalcodez.co.za/postalcode/zn/ethekwini/chatsworth/westcliff","Location: Westcliff","4092","-------","Chatsworth","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Phoenix","http://postalcodez.co.za/postalcodes/zn/ethekwini/phoenix","Westham","http://westham.postalcodez.co.za/postalcode/zn/ethekwini/phoenix/westham","Location: Westham","4068","-------","Phoenix","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Ugu","http://postalcodez.co.za/postalcodes/zn/ugu","Hibberdene","http://postalcodez.co.za/postalcodes/zn/ugu/hibberdene","Wilder Valley","http://wilder-valley.postalcodez.co.za/postalcode/zn/ugu/hibberdene/wilder-valley","Location: Wilder Valley","-------","4220","Hibberdene","Ugu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Pietermaritzburg","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/pietermaritzburg","City Treasurer","http://city-treasurer.postalcodez.co.za/postalcode/zn/umgungundlovu/pietermaritzburg/city-treasurer","Location: City Treasurer","-------","3292","Pietermaritzburg","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Greytown","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/greytown","Cool Air","http://cool-air.postalcodez.co.za/postalcode/zn/umgungundlovu/greytown/cool-air","Location: Cool Air","-------","3236","Greytown","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Umkomaas","http://postalcodez.co.za/postalcodes/zn/ethekwini/umkomaas","Roseneath","http://roseneath.postalcodez.co.za/postalcode/zn/ethekwini/umkomaas/roseneath","Location: Roseneath","-------","4171","Umkomaas","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Inanda","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/inanda","Mshayezafe","http://mshayezafe.postalcodez.co.za/postalcode/zn/umgungundlovu/inanda/mshayezafe","Location: Mshayezafe","4309","4310","Inanda","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Clernaville","http://postalcodez.co.za/postalcodes/zn/ethekwini/clernaville","Kranskloof","http://kranskloof.postalcodez.co.za/postalcode/zn/ethekwini/clernaville/kranskloof","Location: Kranskloof","3610","-------","Clernaville","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Marble Ray","http://postalcodez.co.za/postalcodes/zn/ethekwini/marble-ray","Earlsfield","http://earlsfield.postalcodez.co.za/postalcode/zn/ethekwini/marble-ray/earlsfield","Location: Earlsfield","4037","-------","Marble Ray","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Ugu","http://postalcodez.co.za/postalcodes/zn/ugu","Southport","http://postalcodez.co.za/postalcodes/zn/ugu/southport","Southport","http://southport.postalcodez.co.za/postalcode/zn/ugu/southport/southport","Location: Southport","-------","4230","Southport","Ugu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Richmond","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/richmond","New Pateni","http://new-pateni.postalcodez.co.za/postalcode/zn/umgungundlovu/richmond/new-pateni","Location: New Pateni","-------","3782","Richmond","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Mount Edgecombe","http://postalcodez.co.za/postalcodes/zn/ethekwini/mount-edgecombe","Country Club","http://country-club.postalcodez.co.za/postalcode/zn/ethekwini/mount-edgecombe/country-club","Location: Country Club","-------","4301","Mount Edgecombe","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Ugu","http://postalcodez.co.za/postalcodes/zn/ugu","Mdasha","http://postalcodez.co.za/postalcodes/zn/ugu/mdasha","Mdasha","http://mdasha.postalcodez.co.za/postalcode/zn/ugu/mdasha/mdasha","Location: Mdasha","-------","4216","Mdasha","Ugu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","uThungulu","http://postalcodez.co.za/postalcodes/zn/uthungulu","Mtunzini","http://postalcodez.co.za/postalcodes/zn/uthungulu/mtunzini","Monaphansi","http://monaphansi.postalcodez.co.za/postalcode/zn/uthungulu/mtunzini/monaphansi","Location: Monaphansi","-------","3867","Mtunzini","uThungulu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Phoenix","http://postalcodez.co.za/postalcodes/zn/ethekwini/phoenix","Trenance Park","http://trenance-park.postalcodez.co.za/postalcode/zn/ethekwini/phoenix/trenance-park","Location: Trenance Park","4068","-------","Phoenix","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","uThungulu","http://postalcodez.co.za/postalcodes/zn/uthungulu","Esikhawini","http://postalcodez.co.za/postalcodes/zn/uthungulu/esikhawini","Mkhoboza","http://mkhoboza.postalcodez.co.za/postalcode/zn/uthungulu/esikhawini/mkhoboza","Location: Mkhoboza","-------","3887","Esikhawini","uThungulu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Sisonke","http://postalcodez.co.za/postalcodes/zn/sisonke","Bulwer","http://postalcodez.co.za/postalcodes/zn/sisonke/bulwer","Hlanganani","http://hlanganani.postalcodez.co.za/postalcode/zn/sisonke/bulwer/hlanganani","Location: Hlanganani","-------","3244","Bulwer","Sisonke","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Uthukela","http://postalcodez.co.za/postalcodes/zn/uthukela","Ladysmith","http://postalcodez.co.za/postalcodes/zn/uthukela/ladysmith","Hillside","http://hillside.postalcodez.co.za/postalcode/zn/uthukela/ladysmith/hillside","Location: Hillside","3370","-------","Ladysmith","Uthukela","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Ugu","http://postalcodez.co.za/postalcodes/zn/ugu","Umzinto","http://postalcodez.co.za/postalcodes/zn/ugu/umzinto","Roseville","http://roseville.postalcodez.co.za/postalcode/zn/ugu/umzinto/roseville","Location: Roseville","-------","4200","Umzinto","Ugu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Ugu","http://postalcodez.co.za/postalcodes/zn/ugu","Hibberdene","http://postalcodez.co.za/postalcodes/zn/ugu/hibberdene","Kloof End","http://kloof-end.postalcodez.co.za/postalcode/zn/ugu/hibberdene/kloof-end","Location: Kloof End","-------","4220","Hibberdene","Ugu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Durban","http://postalcodez.co.za/postalcodes/zn/ethekwini/durban","Queensburgh","http://queensburgh.postalcodez.co.za/postalcode/zn/ethekwini/durban/queensburgh","Location: Queensburgh","4093","4070","Durban","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Pinetown","http://postalcodez.co.za/postalcodes/zn/ethekwini/pinetown","Fields Hill","http://fields-hill.postalcodez.co.za/postalcode/zn/ethekwini/pinetown/fields-hill","Location: Fields Hill","3610","-------","Pinetown","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","eThekwini","http://postalcodez.co.za/postalcodes/zn/ethekwini","Pinetown","http://postalcodez.co.za/postalcodes/zn/ethekwini/pinetown","Hillview Gardens","http://hillview-gardens.postalcodez.co.za/postalcode/zn/ethekwini/pinetown/hillview-gardens","Location: Hillview Gardens","-------","3624","Pinetown","eThekwini","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Umbumbulu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/umbumbulu","Ogagwini","http://ogagwini.postalcodez.co.za/postalcode/zn/umgungundlovu/umbumbulu/ogagwini","Location: Ogagwini","-------","4105","Umbumbulu","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","uThungulu","http://postalcodez.co.za/postalcodes/zn/uthungulu","Empangeni","http://postalcodez.co.za/postalcodes/zn/uthungulu/empangeni","Richem Ext 23","http://richem-ext-23.postalcodez.co.za/postalcode/zn/uthungulu/empangeni/richem-ext-23","Location: Richem Ext 23","3880","-------","Empangeni","uThungulu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Umgungundlovu","http://postalcodez.co.za/postalcodes/zn/umgungundlovu","Pietermaritzburg","http://postalcodez.co.za/postalcodes/zn/umgungundlovu/pietermaritzburg","Worlds View","http://worlds-view.postalcodez.co.za/postalcode/zn/umgungundlovu/pietermaritzburg/worlds-view","Location: Worlds View","3201","-------","Pietermaritzburg","Umgungundlovu","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
"Pietermaritzburg","3201","3200","Zululand","http://postalcodez.co.za/postalcodes/zn/zululand","Paulpietersburg","http://postalcodez.co.za/postalcodes/zn/zululand/paulpietersburg","Paulpietersburg","http://paulpietersburg.postalcodez.co.za/postalcode/zn/zululand/paulpietersburg/paulpietersburg","Location: Paulpietersburg","-------","3180","Paulpietersburg","Zululand","KwaZulu-Natal","ZN Capital City:Pietermaritzburg","South Africa"
